bit_length,total_bits,random_multiplier,rhs_projection_ell
95,230,30513511412180803637669372642,86107013954889805234814623046743946600596811441925936643896674595585836900920
96,231,61537477793034234275127805403,41863630547640728426948689730297902100293027517836063816193382771263471169523
97,232,88569101669170600868908104803,37666692648328156884905853326608163302089825032630700661940139314967423575382
93,228,8844654706611663500350987923,57804491670743756271657090460011524553477789680364626450052470424828737185781
94,229,16364765665508472440493190484,22962516191593855002742402656792764409761275762472784935444479465158868054039
95,230,22221791139044697555526651093,69013875285192301013523670346357629484052378410897605630466179913365765725993
96,231,76905555170482158284842068023,16204268968399000460894738919255175285858584640007227866637046454314541926524
97,232,81217937297302699775589976066,60829868752315054706375612068150365514055266426270603660381211612877278569929
93,228,4960273171717072513149597379,100620521204143346141704798690241045037452049938274714720022573794499286006010
94,229,17937164251475831579127461047,112407772521548943940582900963169560015670923854352713722722903355515021212555
95,230,24336676349481160568446537651,106390852090368906120183214596266096011250558171929725662924808008797454514118
96,231,71114994886339062166683191474,49922523186614530808896029517675646996949123923031665623086107620805178602250
97,232,98915218196774686246672184845,13406245802743670642720049692468673678738167841260617712003374097560944730551
93,228,5069778936459659803539850383,101275709601946248459434812634920846801191474171776607053254015007446002566484
94,229,16830275905400562243745705690,39201027373169848138002158441238737983003994585303810891051764892557000424891
95,230,25994742318909326861701274625,19527905453189802643690364418279446636990431578178044203391348032302528210623
96,231,50640704121979560914295798332,16304578419430230751051348259761360874938548664740085278104741173585576445314
97,232,137508820417662872637363211680,75990078785688878462089790810421963812045252814340072816569520874442058978155
93,228,9270293196891531476533371250,63088211942022444862279731108238702555518568329085361215061140634088640279110
94,229,16959873146530795285587460418,112237769452437699681395043697488184004671927027213328467809833401356268057680
95,230,29040001041697136055222632844,29917543112161146504238340882798450106936109379181977850073277284538875530929
96,231,67861826836885573711493502662,38589866433399097042460542510338826124818093094402674225081351392602975967196
97,232,90321447359150037663550868360,113868756430760431271762785842795309139647972035134560317618953338486627908893
93,228,6175441465219391287260936894,11281303690091221437554391276826758218546932462696649932473351870414779474015
94,229,13048525939810711737987052546,8997674585763755339992699676918489491215501839502192735646847843123789888020
95,230,20832557168307232081755079373,25624459231571731738045730043009167329903407198396013867501478794808787401209
96,231,39945210495082469476075033666,5605114025982375980970781890996803734424683142768296256719085888817104286511
97,232,129563350147439246220641794714,28970089392287280882162425219260131611842016888160827371383796516525440447310
93,228,9173730699305017603841810836,14273659935223223930379435400102873662591919855413708353443999045233271430972
94,229,13227366556929632832939037618,15271442421913929308625155527815542717326435320454303735235321925094598170082
95,230,33646265772382846353081081729,34866886895896861988244381410042582182831070054316489233273094842467086628379
96,231,46220263667808034802132756097,90620535527642143551594505278254441851386367788604379020553649099887257799774
97,232,156334295936849930285605971148,29759075970433922376111287919860624899496163542288369045431935391153762054749
93,228,5277489781128538853500097654,104704934536470037163811189133969533207034151106558710621868920992462505990342
94,229,15439448378559764222873251389,65841619444502688855432872376982049907185108156416769754371499826086227539680
95,230,29373074148549236618048243225,85270424782200564944095472951149490230762560814999021940029605813480619826465
96,231,49699306780408665866045656925,78882916261124407293186063196389555237302542399247778296541997878316309954630
97,232,141897571897323858140519331624,80500835452784061896960425720814211078333764568291035739728551555785868692840
93,228,8786506924831733368553435542,73468989619286000341030370924381089321762654445509524972819703595026900407256
94,229,19029544952180376979037588038,113709757942818701355382429333078117956965279180864281876189180444599199905236
95,230,35596537812914501299122998238,75040679837604590322079089867789799513118271576532452861780398992095330748109
96,231,55028016415207038672672695433,115150600814362082702485892561858059483834142207442204943114066659489244725646
97,232,101647179980918689986171301145,19791464132119427763716450396404949186395595938170852032033139460425902384069
93,228,8086152675662285744693488780,46765309857429233599931346452662408561386707649839907642393867715131102251061
94,229,16438371976456854051522863778,92137282403605151179215988756959744599846048935336777580484468831063266482260
95,230,25449681357624347703644624309,70770108746315691489335850888125023812180154642165911296308871313874282737497
96,231,43929656450108064690429381518,6087853114423470518521641582423988725430963785436230417649175882597985316894
97,232,123476295680756340785804715919,33962564391841774258910031401718365536097741594613524636118137989226683911044
93,228,6989814014133837531561564787,115014836092966972261680327053228888619750477642840353028586340573316095667056
94,229,14329980075432105206424479081,11775386903449375761428124086202529627903512951873103533182654079678983027245
95,230,36073537797163214550957979768,10355802343018960016063044044738982057968002965879693622113254541796872119134
96,231,67885120442065063958236435106,26561713109330104222620750619925756454273718315793333648068115336771284807663
97,232,128378252588632138649382876096,65055079125491586405310980756658459514760818415595540308073719602387940094034
93,228,7263176015252908258294887948,83436903871100360021027669662669910382302024167279991844591366025559946409234
94,229,16626107257211250656212335803,23846959685392117205723915201386987631693329088839163977965155585024604456659
95,230,38778403314260383297053310449,14322155561488630458724655376032836411352956777780023895011249169573574785951
96,231,46691319826427307292650723946,76493573922050860735061668873769782486204439770832383902892623431795295434676
97,232,122656257137319258417395295876,44120136586050639690033707432477760279979034285883810552361985846112289185032
93,228,9432948517457790015679943962,58482821804453345148750862802101648066584013499020669035812071829885225892989
94,229,14896510569979008434323719253,112050497927742598902053830215787212295720126512130746736497167226202674655501
